header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 393,1024 AT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674331-jisperveldstraat-393/?navigateSource=resultlist,20220130_190105,"€ 310,000 kosten koper","€ 3,690    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 237.00 per month,Galleried apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building5 m²External storage space5 m²,84 m²,5 m²,5 m²,272 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,11th floor,Mechanical ventilation,D        What does this mean?,Double glazing,Communal central heating,Gas water heater,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-05-2041),"€ 215,54 per year with option to purchase","Alongside park, alongside a quiet road, sheltered location and in residential district",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 237.00 per month),Yes,Yes,Yes,no
