header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,error
Krijn Taconiskade (Bouwnr. W0.05),1087 HW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-87377023-krijn-taconiskade-bouwnr-w005/?navigateSource=resultlist,20220130_222645,"€ 867,729 vrij op naam","€ 5,291    The asking price per m² (€ 867,729) is calculated by dividing the asking price of the home by the living area (164 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Ground-floor apartment,New property,2020,Living area164 m²,164 m²,426 m³,4 rooms,2 stories,Ground floor,A        What does this mean?,no
