header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Wassenaarseweg 93,2596 CM Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88051197-wassenaarseweg-93/?navigateSource=resultlist,20220131_203810,"€ 949,500 kosten koper","€ 4,316    The asking price per m² (€ 949,500) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,"Desirable residence/villa, row house",Resale property,1926,Flat roof covered with asphalt roofing,Living area220 m²Other space inside the building12 m²Exterior space attached to the building21 m²External storage space3 m²,220 m²,12 m²,21 m²,3 m²,197 m²,850 m³,10 rooms (7 bedrooms),2 bathrooms and 3 separate toilets,Shower,3 stories and a basement,Passive ventilation system and TV via cable,F        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",197 m²,Full ownership,Back garden and front garden,"73 m² (11 meter deep and 6,62 meter broad)",Located at the southeast,Roof terrace present and balcony present,Detached wooden storage,Public parking,no
