header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loolaan 27 -64,7314 AC Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/appartement-42663565-loolaan-27-64/?navigateSource=resultlist,20220129_175829,"€ 145,000 kosten koper","€ 2,101    The asking price per m² (€ 145,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 425.00 per month,Apartment with shared street entrance (apartment),Resale property,1968,Living area69 m²Exterior space attached to the building6 m²External storage space4 m²,69 m²,6 m²,4 m²,230 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,5th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and TV via cable",E        What does this mean?,Communal central heating,Central facility,Full ownership,In center and unobstructed surrounding view,Balcony present,Built-in,Electricity,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 425.00 per month),Yes,Yes,Yes,no
