header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwegracht 137 C,3512 LK Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42554271-nieuwegracht-137-c/?navigateSource=resultlist,20220131_162435,"€ 795,000 kosten koper","€ 8,833    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available in consultation,€ 223.00 per month,Ground-floor apartment (apartment),Resale property,1904,Protected townscape or village view (permit needed for alterations) and monumental building,Gable roof,Living area90 m²Other space inside the building1 m²External storage space6 m²,90 m²,1 m²,6 m²,423 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,C        What does this mean?,Completely insulated,District heating,Central facility,Full ownership,In center,Back garden,"23 m² (2,7 meter deep and 8,4 meter broad)",Located at the southwest accessible via the rear,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 223.00 per month),Yes,Yes,Yes,no
