header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Antoniusstraat 12,5084 GA Biest-Houtakker        ,https://www.funda.nl/en/koop/biest-houtakker/huis-42680305-antoniusstraat-12/?navigateSource=resultlist,20220129_060529,"€ 389,500 kosten koper","€ 3,895    The asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1997,Gable roof covered with roof tiles,Living area100 m²Exterior space attached to the building21 m²External storage space22 m²,100 m²,21 m²,22 m²,198 m²,375 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Skylight and solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"ATAG (gas-fired from 2021, in ownership)",198 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",90 m² (10 meter deep and 9 meter broad),Carport and detached brick garage,1 car,Double glazing and insulated walls,Parking on private property and public parking,no
