header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hugo de Grootplein 75,5652 LL Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-42680545-hugo-de-grootplein-75/?navigateSource=resultlist,20220127_203135,"€ 350,000 kosten koper","€ 4,375    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 160 per month,"January 22, 2022",Available,Available in consultation,Apartment with shared street entrance,Resale property,2008,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building10 m²External storage space5 m²,80 m²,10 m²,5 m²,264 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,9 stories,2nd floor,"Elevator, mechanical ventilation and sliding door",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Parking place,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes,Yes,Yes,Yes,no
