header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerweg 21 III,1055 DK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684515-bos-en-lommerweg-21-iii/?navigateSource=resultlist,20220130_211009,"€ 375,000 kosten koper","€ 7,653    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 92.65 per month,Upstairs apartment (apartment),Resale property,1934,Living area49 m²Exterior space attached to the building6 m²External storage space5 m²,49 m²,6 m²,5 m²,127 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas ( combination boiler from 2010, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-11-2058),Paid until 30-11-2058,"Alongside park, sheltered location, in residential district and freestanding location",Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 92.65 per month),Yes,Yes,Yes,no
