header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Burgemeester Kuntzelaan 9,3771 EP Barneveld        ,https://www.funda.nl/en/koop/barneveld/huis-42671431-burgemeester-kuntzelaan-9/?navigateSource=resultlist,20220128_041830,"€ 625,000 kosten koper","€ 3,882    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1965,With carpets and curtains,Gable roof covered with roof tiles,Living area161 m²Exterior space attached to the building2 m²External storage space47 m²,161 m²,2 m²,47 m²,430 m²,557 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Outdoor awning, flue, sliding door and TV via cable",E        What does this mean?,Roof insulation and mostly double glazed,"CH boiler, gas heater and possibility for fireplace",CH boiler,"Intergas HR (gas-fired combination boiler from 2006, in ownership)",430 m²,Full ownership,In center,Back garden and front garden,195 m² (15 meter deep and 13 meter broad),Located at the northeast accessible via the rear,Detached brick storage,"Loft, electricity, heating and running water",No cavity wall,Attached brick garage,1 car,Electricity and running water,No cavity wall,Parking on private property,no
