header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arthur van Schendelstraat 519,3511 MP Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42534960-arthur-van-schendelstraat-519/?navigateSource=resultlist,20220131_162321,"€ 575,000 kosten koper","€ 5,088    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available on 4/30/2022,€ 210.00 per month,Apartment with shared street entrance (apartment),Resale property,1993,Flat roof covered with asphalt roofing,Living area113 m²Exterior space attached to the building19 m²External storage space5 m²,113 m²,19 m²,5 m²,337 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,"Elevator, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Roof insulation and double glazing,District heating,District heating,Municipal long-term lease,Bought off for eternity,"Alongside park, alongside a quiet road, in center and freestanding location",Built-in,Electricity,Paid parking,Yes,Yes,Yes (€ 210.00 per month),Yes,Yes,Yes,no
