header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Groenstraat 1 a,6121 KJ Born        ,https://www.funda.nl/en/koop/born/huis-88909744-groenstraat-1-a/?navigateSource=resultlist,20220127_202510,"€ 299,000 kosten koper","€ 2,354    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1966,Gable roof covered with roof tiles,Living area127 m²Other space inside the building30 m²Exterior space attached to the building15 m²External storage space8 m²,127 m²,30 m²,15 m²,8 m²,269 m²,519 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories and a basement,Rolldown shutters and TV via cable,D        What does this mean?,Roof insulation and mostly double glazed,CH boiler and gas heater,CH boiler,"Gas-fired combination boiler from 2015, in ownership",269 m²,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"140 m² (16,5 meter deep and 8,5 meter broad)",Located at the south,Detached brick storage,Carport and built-in,1 car,Electricity and running water,Parking on private property and public parking,no
