header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Oude Raadhuisstraat 10,6125 BA Obbicht        ,https://www.funda.nl/en/koop/obbicht/huis-42548333-oude-raadhuisstraat-10/?navigateSource=resultlist,20220129_001959,"€ 738,000 kosten koper","€ 2,785    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 738,000) is calculated by dividing the asking price of the home by the living area (265 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1938,Gable roof covered with roof tiles,Living area265 m²Other space inside the building180 m²Exterior space attached to the building56 m²,265 m²,180 m²,56 m²,"1,160 m²","1,640 m³",11 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Sauna, bath and 2 toilets","2 stories, a/an attic and a basement","Alarm installation, rolldown shutters, flue, sauna and TV via cable",G        What does this mean?,Roof insulation,CH boiler,Gas-fired boiler,"Remeha (gas-fired combination boiler, in ownership)",1.160 m²,Full ownership,"Alongside a quiet road, in residential district and rural",Surrounded by garden,Attached brick garage,2 cars,"Electrical door, loft, electricity and running water",Public parking,no
