header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wanninkhoflaan 79,3526 XN Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42688924-wanninkhoflaan-79/?navigateSource=resultlist,20220131_160525,"€ 369,000 kosten koper","€ 3,844    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 155.00 per month,Apartment with shared street entrance (apartment),Resale property,2002,Flat roof,Living area96 m²Exterior space attached to the building9 m²External storage space18 m²,96 m²,9 m²,18 m²,285 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,"Outdoor awning, elevator and solar panels",A+        What does this mean?,Completely insulated,District heating,District heating,Ownership encumbered with long-term leaset,Bought off for eternity,Ownership encumbered with long-term leaset,Bought off for eternity,"Alongside park, alongside a quiet road and in residential district",Balcony present,Built-in,Parking garage,Yes,Yes,Yes (€ 155.00 per month),Yes,Yes,Yes,no
