header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Maas 9,7007 MH Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42655687-maas-9/?navigateSource=resultlist,20220129_023852,"€ 280,000 kosten koper","€ 2,373    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2002,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area118 m²Other space inside the building19 m²Exterior space attached to the building8 m²,118 m²,19 m²,8 m²,117 m²,483 m³,5 rooms (3 bedrooms),2 bathrooms,Bath and 2 toilets,2 stories and a attic,"Air conditioning, skylight, optical fibre, mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Agpo (gas-fired combination boiler from 2002, in ownership)",117 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"40 m² (7 meter deep and 5,75 meter broad)",Located at the north accessible via the rear,Built-in,Electricity and heating,Public parking,no
