header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Liguster 2,3224 TM Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-87735170-liguster-2/?navigateSource=resultlist,20220129_174340,"€ 249,500 kosten koper","€ 2,470    The asking price per m² (€ 249,500) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1979,Living area101 m²Other space inside the building3 m²External storage space6 m²,101 m²,3 m²,6 m²,139 m²,400 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Outdoor awning,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"2001, in ownership",139 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"45 m² (9 meter deep and 5,05 meter broad)",Located at the southwest accessible via the rear,Detached brick storage,Parking on private property,no
