header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
van Gaesbekestraat 34,2274 RW Voorburg        ,https://www.funda.nl/en/koop/voorburg/appartement-42512083-van-gaesbekestraat-34/?navigateSource=resultlist,20220128_060110,"€ 259,000 kosten koper","€ 4,111    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (63 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 62.50 per month,Apartment with shared street entrance,Resale property,1931,Flat roof,Living area63 m²Exterior space attached to the building6 m²External storage space1 m²,63 m²,6 m²,1 m²,211 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,1st floor,TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",See deed,In residential district,Balcony present,Public parking,Yes,Yes,Yes (€ 62.50 per month),Yes,Yes,Yes,no
