header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Mozartlaan 45,5384 CE Heesch        ,https://www.funda.nl/en/koop/heesch/huis-88027026-mozartlaan-45/?navigateSource=resultlist,20220130_123633,"€ 350,000 kosten koper","€ 2,555    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1973,Flat roof covered with asphalt roofing,Living area137 m²External storage space25 m²,137 m²,25 m²,215 m²,457 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Air conditioning, optical fibre, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2006, in ownership)",215 m²,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,Detached wooden storage,Electricity,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
