header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Voorstraat 29,3241 EE Middelharnis        ,https://www.funda.nl/en/koop/middelharnis/huis-87601119-voorstraat-29/?navigateSource=resultlist,20220129_162828,"€ 549,000 kosten koper","€ 3,588    The asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,"Desirable residence/villa, row house",Resale property,1875,Protected townscape or village view (permit needed for alterations),Hipped roof covered with asphalt roofing and roof tiles,Living area153 m²Other space inside the building5 m²Exterior space attached to the building15 m²External storage space6 m²,153 m²,5 m²,15 m²,6 m²,165 m²,530 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,3 stories,Skylight and flue,E        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and fireplace,CH boiler and electrical boiler,"2000 (gas-fired, in ownership)",165 m²,Full ownership,Back garden,48 m² (8 meter deep and 6 meter broad),Located at the west accessible via the rear,Detached wooden storage,Public parking,no
