header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Koepeldwarsstraat 2 -4,4611 JV Bergen op Zoom        ,https://www.funda.nl/en/koop/bergen-op-zoom/huis-87902013-koepeldwarsstraat-2-4/?navigateSource=resultlist,20220129_201649,"€ 549,000 kosten koper","€ 2,080    The asking price per m² (€ 549,000) is calculated by dividing the asking price of the home by the living area (264 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,"Single-family home, corner house",264 m² residential surface area / 104 m² plot surface area,7 rooms (5 bedrooms),870 m³,Not available,Resale property,1900,no
