header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikstraat 481,3151 AK Hoek van Holland        ,https://www.funda.nl/en/koop/hoek-van-holland/appartement-88036232-prins-hendrikstraat-481/?navigateSource=resultlist,20220127_231739,"€ 340,000 kosten koper","€ 4,595    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,Galleried apartment (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area74 m²Exterior space attached to the building14 m²External storage space2 m²,74 m²,14 m²,2 m²,229 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,7th floor,Elevator,D            1.71What does this mean?,Double glazing and completely insulated,Communal central heating,Long-term lease (end date of long-term lease:  30-01-2098),Paid until 31-01-2049,In center,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
