header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Steenbergenstraat 10,5652 JV Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42695198-steenbergenstraat-10/?navigateSource=resultlist,20220201_014832,"€ 275,000 kosten koper","€ 3,022    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1938,Gable roof,Living area91 m²External storage space12 m²,91 m²,12 m²,140 m²,354 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,"Skylight, optical fibre, mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",140 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,Detached brick storage,Public parking,no
