header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Facilities.1,error
Bataafse Kamp - Stadsvilla (Bouwnr. 9),7551 EJ Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42447874-bataafse-kamp-stadsvilla-bouwnr-9/?navigateSource=resultlist,20220129_005015,"€ 495,000 vrij op naam","€ 3,300    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Single-family home, row house",New property,2022,SWK garantiecertificaat,Living area150 m²Other space inside the building7 m²,150 m²,7 m²,"7,467 m²",550 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,Energy efficient window and completely insulated,"Geothermal heating, complete floor heating, heat recovery unit and heat pump","Geothermal heating, central facility and electrical boiler (rental)",Alongside park and in center,Built-in,Electricity,no
