header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nesciolaan 34,9752 HM Haren (GR)        ,https://www.funda.nl/en/koop/haren-gr/appartement-42672293-nesciolaan-34/?navigateSource=resultlist,20220129_033742,"€ 69,000 kosten koper","€ 986    The asking price per m² (€ 69,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Apartment with shared street entrance (service apartment),Resale property,1972,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area70 m²Other space inside the building4 m²Exterior space attached to the building5 m²External storage space6 m²,70 m²,4 m²,5 m²,6 m²,250 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Outdoor awning, elevator and TV via cable",E            1.88What does this mean?,Communal central heating,Electrical boiler (rental),Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Public parking,No,No,No,No,No,No,no
