header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Benedictijnenhove 66,3834 ZH Leusden        ,https://www.funda.nl/en/koop/leusden/huis-42688334-benedictijnenhove-66/?navigateSource=resultlist,20220129_055638,"€ 589,000 kosten koper","€ 3,613    The asking price per m² (€ 589,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1983,Gable roof covered with roof tiles,Living area163 m²Other space inside the building28 m²Exterior space attached to the building20 m²,163 m²,28 m²,20 m²,267 m²,770 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, flue and TV via cable",B        What does this mean?,Completely insulated,CH boiler and wood heater,CH boiler,"HR ketel (gas-fired combination boiler from 2014, in ownership)",267 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and sun terrace","73 m² (10 meter deep and 8,5 meter broad)",Located at the south accessible via the rear,Attached brick storage,"Carport, possibility for garage and parking place",Parking on private property and public parking,no
