header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Kerkstraat 90,5141 ED Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42530724-kerkstraat-90/?navigateSource=resultlist,20220129_093833,"€ 875,000 kosten koper","€ 4,375    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1935,Gable roof covered with roof tiles,Living area200 m²Other space inside the building4 m²External storage space25 m²,200 m²,4 m²,25 m²,580 m²,725 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories and a basement,Flue,G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2012, in ownership)",580 m²,Full ownership,Alongside a quiet road and in center,Surrounded by garden,Balcony present,Detached wooden storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
