header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Cornelis Zillesenlaan 64,1086 ZK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42657729-cornelis-zillesenlaan-64/?navigateSource=resultlist,20220130_211417,"€ 575,000 kosten koper","€ 5,324    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2006,Flat roof covered with asphalt roofing,Living area108 m²External storage space7 m²,108 m²,7 m²,107 m²,375 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,District heating,Central facility,107 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-01-2055),Paid until 15-01-2055,Alongside a quiet road and in residential district,Back garden,40 m² (8 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Paid parking and parking on private property,no
