header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of parking facilities,error
Prins Willem-Alexandersingel 29,4153 BG Beesd        ,https://www.funda.nl/en/koop/beesd/huis-88902807-prins-willem-alexandersingel-29/?navigateSource=resultlist,20220129_190551,"€ 250,000 kosten koper","€ 3,125    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1965,Renovation project,Gable roof covered with roof tiles,Living area80 m²Other space inside the building7 m²External storage space11 m²,80 m²,7 m²,11 m²,143 m²,332 m³,4 rooms (3 bedrooms),1 bathroom,Shower,2 stories and a loft,"Optical fibre, passive ventilation system and flue",C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Valliant hrSOLIDE plus HR 24-28 (gas-fired combination boiler from 2010, in ownership)",143 m²,Full ownership,In residential district,Back garden and front garden,Detached brick storage,Electricity,Public parking,no
