header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Pontsteiger 168,1014 ZP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88972235-pontsteiger-168/?navigateSource=resultlist,20220130_183546,"€ 7,250,000 kosten koper","€ 17,470    The asking price per m² (€ 7,250,000) is calculated by dividing the asking price of the home by the living area (415 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Penthouse (apartment),415 m² residential surface area,6 rooms (3 bedrooms),"1,688 m³",A        What does this mean?,Resale property,2014,no
