header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cordell Hullplaats 223,3068 VD Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42511477-cordell-hullplaats-223/?navigateSource=resultlist,20220128_060145,"€ 275,000 kosten koper","€ 3,235    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 221.85 per month,Galleried apartment (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Living area85 m²Exterior space attached to the building5 m²External storage space6 m²,85 m²,5 m²,6 m²,221 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,6th floor,"Outdoor awning, elevator, passive ventilation system and TV via cable",D        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Full ownership,In residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 221.85 per month),Yes,Yes,Yes,no
