header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bestevâerstraat 194 H,1055 TS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687718-bestevaerstraat-194-h/?navigateSource=resultlist,20220131_001315,"€ 400,000 kosten koper","€ 8,333    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (48 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 88.68 per month,Ground-floor apartment (apartment),Resale property,1924,Renovation project,Flat roof covered with asphalt roofing,Living area48 m²Other space inside the building1 m²Exterior space attached to the building6 m²External storage space10 m²,48 m²,1 m²,6 m²,10 m²,162 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,Ground floor,Passive ventilation system,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-03-2061),Paid until 15-03-2061,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2061),Paid until 31-03-2061,Alongside a quiet road and in residential district,Back garden,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 88.68 per month),Yes,Yes,Yes,no
