header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Koning Davidstraat 221,1502 NX Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42683408-koning-davidstraat-221/?navigateSource=resultlist,20220130_141727,"€ 350,000 kosten koper","€ 3,977    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 111 per month,"January 27, 2022",Available,Available in consultation,Galleried apartment,Resale property,2012,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area88 m²Exterior space attached to the building8 m²,88 m²,8 m²,285 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,5th floor,Balanced ventilation system and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kompakt HRE (gas-fired combination boiler from 2012, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
