header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,Garden location,error
Bouwnummer 376 (Bouwnr. 376),6709 TM Wageningen        ,https://www.funda.nl/en/koop/wageningen/huis-41380079-bouwnummer-376-bouwnr-376/?navigateSource=resultlist,20220129_154445,"€ 415,000 vrij op naam","€ 3,007    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2022,Living area138 m²,138 m²,132 m²,523 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,132 m²,Full ownership,Back garden,"69 m² (12,8 meter deep and 5,4 meter broad)",Located at the east,no
