header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mient 278,2564 LK Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88909863-mient-278/?navigateSource=resultlist,20220131_201831,"€ 385,000 kosten koper","€ 3,775    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available immediately,€ 150.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1933,Flat roof covered with asphalt roofing,Living area102 m²Exterior space attached to the building5 m²,102 m²,5 m²,342 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Mechanical ventilation, sliding door and TV via cable",C            1.70What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2012, lease)",Full ownership,Alongside a quiet road and in residential district,Public parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,No,Yes,no
