header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kempenlaan 123,1066 RB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42651115-kempenlaan-123/?navigateSource=resultlist,20220130_195518,"€ 495,000 kosten koper","€ 4,381    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 223 per month,6 weeks,Available,Available in consultation,Maisonnette (apartment),Resale property,1994,Flat roof covered with asphalt roofing,Living area113 m²Exterior space attached to the building8 m²External storage space6 m²,113 m²,8 m²,6 m²,350 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower and toilet,2 stories,4th floor,"Outdoor awning, elevator, mechanical ventilation and sliding door",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2042),Paid until 30-09-2042,"Alongside a quiet road, in center, in residential district and unobstructed surrounding view",Built-in,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
