header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Office space,error
Deldensestraat 128,7471 KZ Goor        ,https://www.funda.nl/en/koop/goor/huis-42503074-deldensestraat-128/?navigateSource=resultlist,20220128_024616,"€ 930,000 kosten koper","€ 4,026    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 930,000) is calculated by dividing the asking price of the home by the living area (231 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1997,Accessible for seniors,With carpets and curtains,Hipped roof,Living area231 m²Other space inside the building94 m²Exterior space attached to the building12 m²,231 m²,94 m²,12 m²,"2,114 m²","1,265 m³",7 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,"Air conditioning, alarm installation, mechanical ventilation, flue, sliding door and TV via cable",A        What does this mean?,Completely insulated,"CH boiler, gas heater and partial floor heating",CH boiler,"2004, in ownership",2.114 m²,Full ownership,"Rural, freestanding location and unobstructed surrounding view","Back garden, front garden, side garden and sun terrace",840 m² (30 meter deep and 28 meter broad),Located at the south,Attached brick storage,Electricity,Attached brick garage,2 cars,Loft,Parking on private property,        (built-in)    ,no
