header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Larikserf 23,8072 MA Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/huis-88011954-larikserf-23/?navigateSource=resultlist,20220128_014011,"€ 389,000 kosten koper","€ 3,325    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1982,Gable roof covered with asphalt roofing and roof tiles,Living area117 m²Other space inside the building4 m²External storage space47 m²,117 m²,4 m²,47 m²,240 m²,414 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,"Outdoor awning, skylight, smart home, optical fibre, passive ventilation system, rolldown shutters and TV via cable",C        What does this mean?,"Roof insulation, double glazing, mostly double glazed, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler,"Remeha (gas-fired combination boiler from 2017, in ownership)",240 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden",100 m² (10 meter deep and 10 meter broad),Located at the southwest accessible via the rear,Detached brick garage,1 car,"Electrical door, loft and electricity",Public parking,no
