header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tussenweg 66,6651 BN Druten        ,https://www.funda.nl/en/koop/druten/appartement-42545693-tussenweg-66/?navigateSource=resultlist,20220129_044245,"€ 275,000 kosten koper","€ 3,986    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 104.37 per month,Galleried apartment (apartment),Resale property,2010,Disabled access friendly and accessible for seniors,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area69 m²Exterior space attached to the building10 m²External storage space5 m²,69 m²,10 m²,5 m²,210 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Elevator, mechanical ventilation, sliding door and TV via cable",A+        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",Full ownership,Sheltered location and in center,Balcony present,Built-in,Electricity,Not yet present but possible,Public parking,Yes,Yes,Yes (€ 104.37 per month),Yes,Yes,Yes,no
