header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Oirschotseweg 96,5684 NL Best        ,https://www.funda.nl/en/koop/best/huis-42567605-oirschotseweg-96/?navigateSource=resultlist,20220128_152000,"€ 875,000 kosten koper","€ 4,704    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 875,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1950,Gable roof covered with roof tiles,Living area186 m²Other space inside the building82 m²External storage space83 m²,186 m²,82 m²,83 m²,"1,600 m²",959 m³,7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories and a basement,"Skylight, passive ventilation system and TV via cable",G        What does this mean?,Double glazing and floor insulation,"CH boiler, wood heater and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",1.600 m² (part of parcel),Full ownership,Alongside busy road,Surrounded by garden,Detached brick garage,1 car,"Electrical door, electricity and running water",Insulated walls,Parking on private property and public parking,no
