header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 173,2555 JJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42688097-mozartlaan-173/?navigateSource=resultlist,20220131_225653,"€ 435,000 kosten koper","€ 3,295    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 50.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1950,Gable roof covered with roof tiles,Bouwkundige keuring,Living area132 m²Other space inside the building1 m²Exterior space attached to the building7 m²External storage space4 m²,132 m²,1 m²,7 m²,4 m²,437 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,1st floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2006, in ownership)",Municipal long-term lease,"€ 245,3 per year with option to purchase","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
