header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Clara Visserstraat 124,1447 HT Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42523179-clara-visserstraat-124/?navigateSource=resultlist,20220130_113421,"€ 325,000 kosten koper","€ 3,693    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 50.00 per month,Maisonnette (apartment),Resale property,1990,Combination roof covered with asphalt roofing and roof tiles,Living area88 m²Exterior space attached to the building12 m²,88 m²,12 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,1st floor,"Skylight, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",District heating,District heating,Full ownership,In residential district,Roof terrace present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
