header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Sillestraat 222,2593 VD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42688980-de-sillestraat-222/?navigateSource=resultlist,20220129_174134,"€ 350,000 kosten koper","€ 3,804    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 75.00 per month,Upstairs apartment (apartment with open entrance to street),Resale property,1931,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building8 m²External storage space1 m²,92 m²,8 m²,1 m²,316 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Sliding door and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
