header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Gravin Adalaan 5,3434 DC Nieuwegein        ,https://www.funda.nl/en/koop/nieuwegein/huis-42530839-gravin-adalaan-5/?navigateSource=resultlist,20220129_102407,"€ 950,000 kosten koper","€ 4,095    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (232 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1987,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area232 m²Other space inside the building16 m²External storage space8 m²,232 m²,16 m²,8 m²,483 m²,858 m³,10 rooms (7 bedrooms),3 bathrooms and 2 separate toilets,"Bath, shower and toilet",3 stories,"Outdoor awning, optical fibre, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating,Solar boiler,483 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Detached wooden storage,Electricity,Attached brick garage,1 car,"Electrical door, electricity and running water",Roof insulation and insulated walls,Parking on private property and public parking,no
