header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sportlaan 924,2566 NC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88050336-sportlaan-924/?navigateSource=resultlist,20220131_221924,"€ 375,000 kosten koper","€ 5,137    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 189.00 per month,Residential property with shared street entrance (apartment),Resale property,1954,Partly furnished with carpets and curtains,Flat roof,Living area73 m²Exterior space attached to the building4 m²External storage space4 m²,73 m²,4 m²,4 m²,240 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,1 story,3rd floor,Elevator and TV via cable,D        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2021, in ownership)",Municipal long-term lease (end date of long-term lease:  01-01-2027),"€ 58,8 per year with option to purchase","Alongside park, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 189.00 per month),Yes,Yes,Yes,no
