header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hondsrug 707,3524 BZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42697730-hondsrug-707/?navigateSource=resultlist,20220131_161945,"€ 300,000 kosten koper","€ 3,571    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 157.00 per month,Maisonnette (apartment),Resale property,1983,Gable roof covered with roof tiles,Living area84 m²Exterior space attached to the building7 m²External storage space6 m²,84 m²,7 m²,6 m²,207 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler from 2020, in ownership",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 157.00 per month),Yes,Yes,Yes,no
