header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Mariastraat 18,6191 TG Beek (LI)        ,https://www.funda.nl/en/koop/beek-li/huis-88045133-mariastraat-18/?navigateSource=resultlist,20220128_035252,"€ 179,000 kosten koper","€ 1,925    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 179,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1953,Gable roof covered with roof tiles,Living area93 m²Other space inside the building15 m²,93 m²,15 m²,186 m²,350 m³,6 rooms (3 bedrooms),1 bathroom,Shower,2 stories,Rolldown shutters,E        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit ( combination boiler from 2012, in ownership)",186 m²,Full ownership,In residential district,Back garden and front garden,"60 m² (13,26 meter deep and 4,52 meter broad)",Located at the east accessible via the rear,Attached brick storage,Electricity,Public parking,no
