header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Graaf Adolflaan 53,3818 DB Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42659113-graaf-adolflaan-53/?navigateSource=resultlist,20220128_152432,"€ 185,000 kosten koper","€ 4,625    The asking price per m² (€ 185,000) is calculated by dividing the asking price of the home by the living area (40 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 52 per month,6 weeks,Sold under reservation,Available in consultation,€ 51.63 per month,Galleried apartment (apartment),Resale property,1983,Gable roof covered with roof tiles,Living area40 m²External storage space4 m²,40 m²,4 m²,131 m³,1 room,1 bathroom,Shower and toilet,1 story,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Intergas Kombi Kompakt HRE (gas-fired combination boiler from 2018, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Built-in,Resident's parking permits,Yes,Yes,Yes (€ 51.63 per month),Yes,Yes,Yes,no
