header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Duinweg 35 -2,2585 JV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42589244-duinweg-35-2/?navigateSource=resultlist,20220131_225146,"€ 1,625,000 vrij op naam","€ 8,249    The asking price per m² (€ 1,625,000) is calculated by dividing the asking price of the home by the living area (197 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available immediately,Ground-floor + upstairs apartment (apartment),New property,2022,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Combination roof,Living area197 m²Exterior space attached to the building44 m²External storage space5 m²,197 m²,44 m²,5 m²,635 m³,5 rooms (4 bedrooms),3 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,Ground floor,"Balanced ventilation system, elevator, mechanical ventilation and sliding door",Not available,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,Full ownership,"On the edge of a forest, alongside park, alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view",Back garden,21 m² (8 meter deep and 3 meter broad),Located at the southwest,Balcony present,Storage box,Electricity,"Built-in, underground parking and parking place",1 car,Electrical door,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
