header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zandsteen 13,1625 BV Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/appartement-42540850-zandsteen-13/?navigateSource=resultlist,20220129_001632,"€ 190,000 kosten koper","€ 5,135    The asking price per m² (€ 190,000) is calculated by dividing the asking price of the home by the living area (37 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 78.92 per month,Apartment with shared street entrance (apartment),Resale property,2017,Flat roof covered with asphalt roofing,Living area37 m²Exterior space attached to the building6 m²,37 m²,6 m²,119 m³,1 room,1 bathroom,Toilet,5 stories,1st floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",C        What does this mean?,Energy efficient window and insulated walls,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Full ownership,Unobstructed surrounding view,Detached wooden storage,Parking on gated property,Yes,Yes,Yes (€ 78.92 per month),Yes,Yes,Yes,no
