header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Korenmolen 98,9203 VA Drachten        ,https://www.funda.nl/en/koop/drachten/huis-88036781-korenmolen-98/?navigateSource=resultlist,20220128_054628,"€ 563,000 kosten koper","€ 2,760    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 563,000) is calculated by dividing the asking price of the home by the living area (204 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 15, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1994,With carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area204 m²Other space inside the building30 m²Exterior space attached to the building20 m²,204 m²,30 m²,20 m²,539 m²,732 m³,7 rooms (5 bedrooms),1 bathroom,Bath and toilet,3 stories,"Skylight, mechanical ventilation, passive ventilation system, flue, sliding door, TV via cable, solar collectors and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and wood heater,"CH boiler, solar boiler and solar collectors","ATAG (gas-fired from 2011, in ownership)",539 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Attached brick storage,"Electricity, heating and running water",Attached brick garage,1 car,"Electricity, heating and running water","Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
