header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Heesbergstraat 64 D,6417 AD Heerlen        ,https://www.funda.nl/en/koop/heerlen/appartement-42527617-heesbergstraat-64-d/?navigateSource=resultlist,20220128_143157,"€ 798,000 kosten koper","€ 3,440    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (232 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 330.00 per month,Apartment with shared street entrance (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area232 m²Exterior space attached to the building158 m²External storage space10 m²,232 m²,158 m²,10 m²,714 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,7th floor,"Mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,Gas-fired boiler,"AWB (gas-fired from 2007, in ownership)",Full ownership,Full ownership,Full ownership,Full ownership,"Alongside busy road, alongside park, In wooded surroundings, in residential district and unobstructed surrounding view",Sun terrace,"135 m² (18 meter deep and 7,5 meter broad)",Located at the south,Roof terrace present and balcony present,Built-in,"Built-in, underground parking and parking place",3 cars,Parking on private property,Yes,Yes,Yes (€ 330.00 per month),Yes,Yes,Yes,no
