header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dokter van Stratenweg 210,4205 LC Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/appartement-87776586-dokter-van-stratenweg-210/?navigateSource=resultlist,20220129_095648,"€ 220,000 kosten koper","€ 2,529    The asking price per m² (€ 220,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,€ 150.00 per month,Maisonnette (apartment),Resale property,1976,Energie Prestatie Advies,Living area87 m²Exterior space attached to the building6 m²External storage space5 m²,87 m²,6 m²,5 m²,307 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,B        What does this mean?,Energy efficient window,CH boiler,Full ownership,Alongside park and in residential district,Balcony present,Built-in,Electricity,Parking on private property,Yes,Yes,Yes (€ 150.00 per month),No,Yes,Yes,no
