header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Wethouder Ed. Polakstraat 36,1107 CV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42681003-wethouder-ed-polakstraat-36/?navigateSource=resultlist,20220131_001242,"€ 290,000 kosten koper","€ 3,816    The asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (76 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,Maisonnette (apartment),Resale property,1985,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area76 m²Exterior space attached to the building3 m²External storage space6 m²,76 m²,3 m²,6 m²,213 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,"Skylight, passive ventilation system and TV via cable",B            1.28What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2017, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 01-03-2035,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
