header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Frieseweg 18,8375 AJ Oldemarkt        ,https://www.funda.nl/en/koop/oldemarkt/huis-88042728-frieseweg-18/?navigateSource=resultlist,20220129_173017,"€ 299,500 kosten koper","€ 2,880    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 299,500) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 20, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1920,Gable roof covered with roof tiles,Living area104 m²External storage space29 m²,104 m²,29 m²,313 m²,387 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,Optical fibre,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",313 m²,Full ownership,Back garden and front garden,"140 m² (0,01 meter deep and 0,01 meter broad)",Located at the southeast accessible via the rear,Detached wooden garage,1 car,Electricity,Public parking,no
