header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hartenstraat 11,1016 BZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676873-hartenstraat-11/?navigateSource=resultlist,20220130_190724,"€ 1,500,000 kosten koper","€ 8,824    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (170 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 249.90 per month,Upstairs apartment (apartment),Resale property,1760,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Mansard roof covered with roof tiles,Living area170 m²Other space inside the building14 m²Exterior space attached to the building22 m²,170 m²,14 m²,22 m²,507 m³,7 rooms (5 bedrooms),4 stories,1st floor,Mechanical ventilation and TV via cable,Not required,Partly double glazed and insulated walls,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,In center,Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 249.90 per month),Yes,Yes,Yes,no
