header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Zandzeggelaan 111,2554 HL Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42695094-zandzeggelaan-111/?navigateSource=resultlist,20220131_211123,"€ 739,000 kosten koper","€ 5,132    The asking price per m² (€ 739,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Bouwkundige keuring,Living area144 m²External storage space6 m²,144 m²,6 m²,152 m²,510 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,Electrical boiler,"Remeha Quinta (gas-fired combination boiler from 2007, in ownership)",152 m²,Municipal long-term lease,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (8,8 meter deep and 5,63 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Public parking,no
