header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Appelstraat 122,2564 EJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88050266-appelstraat-122/?navigateSource=resultlist,20220131_193242,"€ 315,000 kosten koper","€ 3,938    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1933,Partly furnished with carpets and curtains and renovation project,Living area80 m²Exterior space attached to the building7 m²External storage space4 m²,80 m²,7 m²,4 m²,263 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Flue and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HRE (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,"70 m² (9,1 meter deep and 7,8 meter broad)",Located at the northeast,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
