header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Nieuwe Haven 5,2959 AT Streefkerk        ,https://www.funda.nl/en/koop/streefkerk/huis-88892248-nieuwe-haven-5/?navigateSource=resultlist,20220129_184356,"€ 400,000 kosten koper","€ 3,922    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Houseboat, detached residential property (residential property on water)",Resale property,2001,Living area102 m²Other space inside the building11 m²External storage space6 m²,102 m²,11 m²,6 m²,185 m²,238 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Mechanical ventilation, flue and sliding door",Not available,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,In ownership,185 m²,Long-term lease (end date of long-term lease:  11-01-2070),€ 3.000 per year,"Alongside a quiet road, on navigable waterway, alongside water, freestanding location and unobstructed surrounding view",Sun terrace,Balcony present,Detached wooden storage,Electricity,Public parking,no
