header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
van Gentstraat 96,6524 BE Nijmegen        ,https://www.funda.nl/en/koop/nijmegen/appartement-42677117-van-gentstraat-96/?navigateSource=resultlist,20220128_085832,"€ 375,000 kosten koper","€ 4,213    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 104.00 per month,Apartment with shared street entrance (apartment),Resale property,1990,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area89 m²External storage space5 m²,89 m²,5 m²,265 m³,2 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,1st floor,Outdoor awning and elevator,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2018, in ownership)",Full ownership,"Alongside park, alongside a quiet road and unobstructed surrounding view",Back garden and front garden,"27 m² (4,5 meter deep and 6 meter broad)",Located at the southwest accessible via the rear,Built-in,Paid parking and resident's parking permits,No,Yes,Yes (€ 104.00 per month),Yes,Yes,Yes,no
