header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Faas Wilkesstraat 151 -E,1095 MD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42542493-faas-wilkesstraat-151-e/?navigateSource=resultlist,20220130_201258,"€ 479,000 kosten koper","€ 5,771    The asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 157.00 per month,Upstairs apartment (apartment),Resale property,2019,Flat roof covered with asphalt roofing,Living area83 m²Exterior space attached to the building11 m²,83 m²,11 m²,265 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,Elevator and mechanical ventilation,A            0.58What does this mean?,Double glazing and completely insulated,District heating and complete floor heating,Central facility,Municipal long-term lease (end date of long-term lease:  15-01-2067),€ 614 per year,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Underground parking and parking place,Parking on gated property and parking garage,Yes,Yes,Yes (€ 157.00 per month),Yes,Yes,Yes,no
