header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Dr. Vlamingstraat 4,2651 GK Berkel en Rodenrijs        ,https://www.funda.nl/en/koop/berkel-en-rodenrijs/huis-88012710-dr-vlamingstraat-4/?navigateSource=resultlist,20220129_162208,"€ 285,000 kosten koper","€ 2,908    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1963,Flat roof,Energie Prestatie Advies,Living area98 m²Exterior space attached to the building4 m²External storage space7 m²,98 m²,4 m²,7 m²,161 m²,329 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Outdoor awning and rolldown shutters,E        What does this mean?,Double glazing,CH boiler,Electrical boiler,"Gas-fired, in ownership",161 m²,Full ownership,Back garden and front garden,"89 m² (14 meter deep and 6,38 meter broad)",Located at the east accessible via the rear,Balcony present,Detached brick storage,Public parking,no
