header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Lombokstraat 28,3531 RD Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42679388-lombokstraat-28/?navigateSource=resultlist,20220131_152303,"€ 475,000 kosten koper","€ 5,398    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1897,Gable roof covered with roof tiles,Living area88 m²Other space inside the building3 m²Exterior space attached to the building1 m²,88 m²,3 m²,1 m²,60 m²,347 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement",Skylight and flue,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant HR Solide (gas-fired combination boiler from 2011, in ownership)",60 m²,See deed,Alongside a quiet road and in residential district,Back garden,"11 m² (2,8 meter deep and 4,88 meter broad)",Located at the northeast,Built-in,Paid parking and resident's parking permits,no
