header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Olphert Vaillantlaan 99 -B,1086 XZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678001-jan-olphert-vaillantlaan-99-b/?navigateSource=resultlist,20220130_202458,"€ 779,000 kosten koper","€ 4,328    The asking price per m² (€ 779,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 168.00 per month,Upstairs apartment (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Living area180 m²Exterior space attached to the building13 m²,180 m²,13 m²,614 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and 2 showers,3 stories,2nd floor,Mechanical ventilation and sliding door,A        What does this mean?,Double glazing and completely insulated,District heating,District heating,Municipal long-term lease (end date of long-term lease:  28-02-2055),"€ 3.071,42 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Sun terrace,"13 m² (2,55 meter deep and 5,11 meter broad)",Located at the west,Roof terrace present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 168.00 per month),Yes,No,Yes,no
