header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuidwal 9 d,6591 BW Gennep        ,https://www.funda.nl/en/koop/gennep/appartement-42686668-zuidwal-9-d/?navigateSource=resultlist,20220130_133539,"€ 245,000 kosten koper","€ 4,083    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 120.86 per month,Apartment with shared street entrance (apartment),Resale property,2021,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area60 m²Exterior space attached to the building5 m²External storage space5 m²,60 m²,5 m²,5 m²,216 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,3 stories,3rd floor,"Skylight, optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, triple glazed, double glazing, eco-building, partly double glazed, no cavity wall, mostly double glazed, energy efficient window, draft protection, insulated walls, floor insulation, completely insulated and secondary glazing",CH boiler and complete floor heating,CH boiler,"HR ( combination boiler from 2021, in ownership)",Full ownership,In center,Built-in,Electricity,Public parking,No,Yes,Yes (€ 120.86 per month),Yes,Yes,Yes,no
