header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Patio/atrium,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Hendrikkade 67 A,3071 KC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42671492-prins-hendrikkade-67-a/?navigateSource=resultlist,20220125_221035,"€ 950,000 kosten koper","€ 3,800    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (250 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Available,Available in consultation,€ 125.00 per month,Ground-floor apartment,Resale property,1885,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area250 m²Exterior space attached to the building27 m²,250 m²,27 m²,987 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,Ground floor,"Outdoor awning, mechanical ventilation, passive ventilation system, rolldown shutters and TV via cable",Not required,Double glazing,CH boiler,CH boiler,"Vaillant HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,"Alongside water, in center and unobstructed surrounding view",Patio/atrium,"27 m² (3,05 meter deep and 8,85 meter broad)",Located at the northeast,Detached wooden storage,Paid parking,Yes,No,Yes (€ 125.00 per month),No,No,Yes,no
